,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1989-01-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-02-28,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-03-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-04-30,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-05-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-06-30,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-07-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-08-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-09-30,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
1989-10-31,5.731132592775109,7.479965343824573,8.190428829173479,7.877693636634871,9.130951619338513,7.404901045733176,10.47416918277435,10.278573252518497,7.96081586613954,9.840235644274859,6.1177430315509165,10.23747405573907,6.623672102708474,6.586936763730419,7.385881128155866,6.673565531107258,8.170871115089367,8.77384972889329,5.84326746332439,6.049544311413636,6.747849374071667,10.371975986510135,6.312114719106623,6.453947110757172,6.771545277648806,8.185620430741702,6.962332182720608,7.789844103639098,9.185392226772777,7.668625449134449,6.83203689325047,8.272828596052943,7.540232699875364,7.743105677785315,6.464700810643073,5.678933005822032,6.481577176696145,8.407244428679931,10.227418484364291,6.720241129084021,7.903189720958379,6.285877310288806,6.258756242643217,7.842314758913281,7.455068582463956,7.457664577322625,7.188696479866229,7.949157709398399,7.782489570496703,9.988177597580771,10.175084522020061,7.591553279093246,8.321712673635194,8.313922729438781,7.17500324247396,7.396152306449539,9.747772817203536,7.050144259699963,6.312393691345707,8.277419466281787,6.2043999551350835,7.554048266441549,9.255186596634529,6.27670640012257,8.226108020070832,6.245513337469921,7.292481445817172,8.943470544504205,8.226868028582812,7.410956008548191,5.10412816686895,8.042894445705857,6.00546342816689,10.28031012689207,7.2044001382910965,6.208921073643268,7.28700735616341,8.170276947794042,6.83147641759205,8.53106899893889,8.256222198730354,8.130652768685001,7.401253745259378,8.539217922450252,10.573765305667315,8.521073060477296,9.000346856145994,5.990129444881814,10.168396558871548,6.924443185583719,8.010524976807487,6.924300824102594,7.497995984482159,5.476689776830942,8.458339354705089,7.735950768335395,9.779678733913478,7.168163491939763,6.639162066210786,10.44100344721549,7.01267603750952,7.307251873888456,6.241967573836153,7.687269856386003,6.5778638304519825,8.721954754690337,7.6057110640574,8.494456519810818,5.853276135824431,8.073802585688396,10.948564684794375,10.310578693477913,10.54242607070843,7.362203037410261,7.451362507045169,6.845453911573664,7.348155358157546
