,0
257,0.0
258,0.0
259,0.18607764730764004
260,0.0
261,0.0
262,0.0
263,0.0
264,0.26623567637769036
265,0.0
266,0.21644015343580464
267,0.0
268,0.0
269,0.2439765447719846
270,0.0
271,0.0
272,0.0
273,0.0
274,0.08226755318798976
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.5124815813026641
283,0.12051978703465867
284,0.0
285,0.2929446211291425
286,0.0
287,0.1645351063759795
288,0.10381009411965028
289,0.0
290,0.0
291,0.0
292,0.0
293,0.23479569620717392
294,0.0
295,0.0
296,0.359123921931232
297,0.0
298,0.0
299,0.10381009411965028
300,0.0
301,0.20278734022264844
302,0.0
303,0.0
304,0.08226755318798976
305,0.0
306,0.0
307,0.0
308,0.0
309,0.1557151411794754
310,0.47085468082993415
311,0.0
312,0.40819095192550525
313,0.0
314,0.0
315,0.0
316,0.2640649981902106
317,0.0
318,0.0
319,0.0
320,0.12051978703465867
321,0.0
322,0.05190504705982514
323,0.0
324,0.0
325,0.0
326,0.0
327,0.4571461717019825
328,0.0
329,0.1557151411794754
330,0.0
331,0.0
332,0.40914895843293
333,0.0
334,0.5823000527180802
335,0.0
336,0.0
337,0.1976209364028568
338,0.0
339,0.0
340,0.32025024755545495
341,0.3485032295656801
342,0.0
343,0.3114302823589508
344,0.0
345,0.0
346,0.0
347,0.0
348,0.4632428129997739
349,0.0
350,0.0
351,0.5514805081374419
352,0.0
353,0.18607764730764004
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.36391808063987263
360,0.0
361,0.08226755318798976
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.1557151411794754
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.08226755318798976
377,0.0
378,0.28988774142729035
379,0.0
380,0.0
381,0.17242483409448384
382,0.0
383,0.1557151411794754
384,0.0
385,0.0
386,0.3832515187766986
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.49077920433595384
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.13417260024781488
406,0.0
407,0.0
408,0.0
409,0.0
410,0.08226755318798976
411,0.0
412,0.0
413,0.35198679506009983
414,0.0
415,0.0
416,0.1645351063759795
417,0.0
418,0.2204888774920153
419,0.0
420,0.0
421,0.1557151411794754
422,0.0
423,0.0
424,0.0
425,0.0
426,0.13417260024781488
427,0.41668883854381233
428,0.0
429,0.340216242804133
430,0.0
431,0.0
432,0.179561960965616
433,0.32025024755545495
434,0.0
435,0.0
436,0.0
437,0.10381009411965028
438,0.0
439,0.08226755318798976
440,0.0
441,0.0
442,0.0
443,0.0
444,0.3762040186714907
445,0.0
446,0.17242483409448384
447,0.0
448,0.0
449,0.4554557352685436
450,0.0
451,0.5914023002953129
452,0.0
453,0.0
454,0.17242483409448384
455,0.0
456,0.0
457,0.0
458,0.349213027808863
459,0.0
460,0.3027564306800051
461,0.0
462,0.0
463,0.0
464,0.0
465,0.4131642748802928
466,0.0
467,0.0
468,0.565220215679025
469,0.0
470,0.24103957406931734
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.13417260024781488
477,0.0
478,0.08226755318798976
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.12051978703465867
486,0.0
487,0.179561960965616
488,0.0
489,0.0
490,0.1557151411794754
491,0.0
492,0.0
493,0.1976209364028568
494,0.0
495,0.0
496,0.0
497,0.0
498,0.3223019691587603
499,0.0
500,0.340216242804133
501,0.0
502,0.0
503,0.10381009411965028
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.13417260024781488
516,0.5419338054903196
517,0.10381009411965028
518,0.0
519,0.0
520,0.0
521,0.0
522,0.1557151411794754
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.38414299542431896
531,0.0
532,0.0
533,0.2703969220989351
534,0.0
535,0.21644015343580464
536,0.0
537,0.0
538,0.19207149771215948
539,0.0
540,0.0
541,0.0
542,0.0
543,0.2204888774920153
544,0.4290879444282979
545,0.0
546,0.28831119574430786
547,0.0
548,0.0
549,0.0
550,0.2204888774920153
551,0.0
552,0.0
553,0.0
554,0.21644015343580464
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.3609578867538931
562,0.0
563,0.05190504705982514
564,0.0
565,0.0
566,0.32624409795997433
567,0.0
568,0.5894857280575466
569,0.0
570,0.0
571,0.08226755318798976
572,0.0
573,0.0
574,0.12051978703465867
575,0.36391808063987263
576,0.0
577,0.3242989716116656
578,0.0
579,0.0
580,0.0
581,0.0
582,0.4055746804452969
583,0.0
584,0.0
585,0.5485795713203062
586,0.0
587,0.20762018823930056
588,0.08226755318798976
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.10381009411965028
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.13417260024781488
605,0.0
606,0.0
607,0.10381009411965028
608,0.0
609,0.0
610,0.14571588934303167
611,0.0
612,0.0
613,0.0
614,0.0
615,0.18607764730764004
616,0.0
617,0.05190504705982514
618,0.0
619,0.2439765447719846
620,0.24680265956396927
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.24680265956396927
633,0.5219199080145224
634,0.05190504705982514
635,0.0
636,0.0
637,0.0
638,0.1557151411794754
639,0.2618295141536057
640,0.0
641,0.0
642,0.0
643,0.0
644,0.13417260024781488
645,0.0
646,0.0
647,0.40914895843293
648,0.0
649,0.0
650,0.13417260024781488
651,0.0
652,0.2204888774920153
653,0.0
654,0.0
655,0.17242483409448384
656,0.0
657,0.0
658,0.0
659,0.0
660,0.34778663889163486
661,0.4169751989462831
662,0.0
663,0.21215995113038547
664,0.0
665,0.05190504705982514
666,0.0
667,0.2204888774920153
668,0.0
669,0.0
670,0.0
671,0.20762018823930056
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.42301300776356493
679,0.0
680,0.3114302823589508
681,0.0
682,0.0
683,0.3386057903268242
684,0.0
685,0.6176954667452967
686,0.0
687,0.0
688,0.1645351063759795
689,0.0
690,0.0
691,0.0
692,0.36732244659862795
693,0.0
694,0.309052839694068
695,0.0
696,0.0
697,0.0
698,0.0
699,0.4440263369237833
700,0.0
701,0.0
702,0.537552126887179
703,0.0
704,0.0
705,0.08226755318798976
706,0.0
707,0.0
708,0.0
709,0.0
710,0.05190504705982514
711,0.0
712,0.2816505274518829
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.1557151411794754
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.13417260024781488
728,0.0
729,0.0
730,0.0
731,0.0
732,0.3700457704973406
733,0.0
734,0.12051978703465867
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.1645351063759795
750,0.4973126670944389
751,0.08226755318798976
752,0.0
753,0.0
754,0.0
755,0.0
756,0.1557151411794754
757,0.0
758,0.0
759,0.0
760,0.0
761,0.10381009411965028
762,0.0
763,0.0
764,0.3952418728057136
765,0.0
766,0.0
767,0.30783520060566366
768,0.0
769,0.30008174800027465
770,0.0
771,0.0
772,0.13417260024781488
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.38927985371048984
779,0.0
780,0.20762018823930056
781,0.0
782,0.0
783,0.0
784,0.3361232484811938
785,0.0
786,0.0
787,0.0
788,0.0
789,0.08226755318798976
790,0.2762349282141341
791,0.0
792,0.0
793,0.0
794,0.0
795,0.34409706734159545
796,0.08226755318798976
797,0.4446214379682757
798,0.0
799,0.0
800,0.3114302823589508
801,0.0
802,0.6095943307650366
803,0.0
804,0.0
805,0.14571588934303167
806,0.0
807,0.0
808,0.05190504705982514
809,0.4440263369237833
810,0.0
811,0.3361232484811938
812,0.0
813,0.0
814,0.0
815,0.0
816,0.4333411277350512
817,0.0
818,0.0
819,0.5643866283624892
820,0.0
821,0.0
822,0.05190504705982514
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.13417260024781488
830,0.05190504705982514
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.22798344253102143
837,0.0
838,0.14571588934303167
839,0.0
840,0.0
841,0.0
842,0.13417260024781488
843,0.0
844,0.10381009411965028
845,0.0
846,0.0
847,0.0
848,0.0
849,0.41978013936968606
850,0.0
851,0.28988774142729035
852,0.0
853,0.0
854,0.34333682574588853
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.179561960965616
865,0.0
866,0.12051978703465867
867,0.47839562750807585
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.1557151411794754
874,0.0
875,0.0
876,0.0
877,0.0
878,0.05190504705982514
879,0.0
880,0.0
881,0.40076401674342416
882,0.0
883,0.0
884,0.22798344253102143
885,0.0
886,0.33527710214509143
887,0.0
888,0.0
889,0.08226755318798976
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.45355108994869536
896,0.0
897,0.365639608273256
898,0.0
899,0.0
900,0.0
901,0.3114302823589508
902,0.0
903,0.0
904,0.0
905,0.17242483409448384
906,0.10381009411965028
907,0.30783520060566366
908,0.0
909,0.0
910,0.0
911,0.0
912,0.3742070162185854
913,0.0
914,0.38927985371048984
915,0.0
916,0.0
917,0.2618295141536057
918,0.0
919,0.5933524211132926
920,0.0
921,0.0
922,0.13417260024781488
923,0.0
924,0.0
925,0.14571588934303167
926,0.3603515421131519
927,0.0
928,0.309052839694068
929,0.0
930,0.0
931,0.0
932,0.0
933,0.45596688506204286
934,0.0
935,0.0
936,0.5629763577923707
937,0.0
938,0.13417260024781488
939,0.10381009411965028
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.05190504705982514
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.179561960965616
956,0.0
957,0.0
958,0.29730798074903786
959,0.18607764730764004
960,0.0
961,0.17242483409448384
962,0.0
963,0.23479569620717392
964,0.0
965,0.0
966,0.4211441689600707
967,0.0
968,0.18607764730764004
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.1976209364028568
984,0.45442284780326986
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.12051978703465867
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.3627480075531886
999,0.0
1000,0.0
1001,0.1976209364028568
1002,0.0
1003,0.2595252352991257
1004,0.0
1005,0.0
1006,0.08226755318798976
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.30008174800027465
1012,0.39969168595146004
1013,0.0
1014,0.3212831350207287
1015,0.0
1016,0.0
1017,0.0
1018,0.2521537321678328
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.12051978703465867
1024,0.05190504705982514
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.3192029136439146
1030,0.0
1031,0.22432988115430896
1032,0.0
1033,0.0
1034,0.3281399752739592
1035,0.0
1036,0.5906190550852629
1037,0.0
1038,0.0
1039,0.1645351063759795
1040,0.0
1041,0.0
1042,0.0
1043,0.35266447528692485
1044,0.0
1045,0.2723939245518404
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.4146530546130137
1051,0.0
1052,0.0
1053,0.5975437037603625
1054,0.0
1055,0.14571588934303167
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.19207149771215948
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.26834520049562977
1071,0.0
1072,0.17242483409448384
1073,0.0
1074,0.0
1075,0.33355557451170803
1076,0.0
1077,0.0
1078,0.10381009411965028
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.38927985371048984
1084,0.0
1085,0.3711079607037398
1086,0.0
1087,0.0
1088,0.26623567637769036
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.1976209364028568
1101,0.5698133662303982
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.10381009411965028
1107,0.22432988115430896
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.3809752598117841
1116,0.0
1117,0.0
1118,0.1645351063759795
1119,0.0
1120,0.28505489341063817
1121,0.0
1122,0.0
1123,0.3065974343422987
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.365639608273256
1130,0.0
1131,0.3667656919596324
1132,0.0
1133,0.0
1134,0.05190504705982514
1135,0.179561960965616
1136,0.0
1137,0.0
1138,0.0
1139,0.179561960965616
1140,0.10381009411965028
1141,0.05190504705982514
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.3377873870551911
1147,0.0
1148,0.3609578867538931
1149,0.0
1150,0.0
1151,0.10381009411965028
1152,0.0
1153,0.5967447363552547
1154,0.0
1155,0.0
1156,0.08226755318798976
1157,0.0
1158,0.0
1159,0.0
1160,0.36449633180664326
1161,0.0
1162,0.31259128474681813
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.45562650650330755
1168,0.0
1169,0.0
1170,0.5090512187618077
1171,0.0
1172,0.0
1173,0.08226755318798976
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.05190504705982514
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.1645351063759795
1188,0.05190504705982514
1189,0.14571588934303167
1190,0.0
1191,0.0
1192,0.3805115855502056
1193,0.12051978703465867
1194,0.0
1195,0.12051978703465867
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.341008664526674
1201,0.0
1202,0.2204888774920153
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.5293507698136253
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.05190504705982514
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.05190504705982514
1230,0.0
1231,0.0
1232,0.3752121743171322
1233,0.0
1234,0.0
1235,0.17242483409448384
1236,0.0
1237,0.2703969220989351
1238,0.0
1239,0.0
1240,0.31706324939516367
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.3863263324156477
1247,0.0
1248,0.3553154832418326
1249,0.0
1250,0.0
1251,0.0
1252,0.33267973816504415
1253,0.0
1254,0.0
1255,0.0
1256,0.05190504705982514
1257,0.13417260024781488
1258,0.13417260024781488
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.33355557451170803
1264,0.0
1265,0.30783520060566366
1266,0.0
1267,0.0
1268,0.2780839889251622
1269,0.0
1270,0.6099427264105932
1271,0.0
1272,0.0
1273,0.17242483409448384
1274,0.0
1275,0.0
1276,0.08226755318798976
1277,0.2703969220989351
1278,0.0
1279,0.24952598346268196
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.4623125755217741
1285,0.0
1286,0.0
1287,0.5074462166262729
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.12051978703465867
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.08226755318798976
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.2521537321678328
1305,0.0
1306,0.14571588934303167
1307,0.0
1308,0.0
1309,0.4258586513479384
1310,0.0
1311,0.0
1312,0.17242483409448384
1313,0.0
1314,0.08226755318798976
1315,0.0
1316,0.0
1317,0.4055746804452969
1318,0.0
1319,0.28988774142729035
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.19207149771215948
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.5039504521982121
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.22432988115430896
1341,0.1976209364028568
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.44540762003461376
1350,0.0
1351,0.0
1352,0.179561960965616
1353,0.0
1354,0.2816505274518829
1355,0.0
1356,0.0
1357,0.13417260024781488
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.2204888774920153
1363,0.3805115855502056
1364,0.0
1365,0.12051978703465867
1366,0.0
1367,0.0
1368,0.0
1369,0.21644015343580464
1370,0.0
1371,0.0
1372,0.0
1373,0.20762018823930056
1374,0.179561960965616
1375,0.08226755318798976
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.36391808063987263
1381,0.0
1382,0.38414299542431896
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.5936770595725691
1388,0.0
1389,0.0
1390,0.05190504705982514
1391,0.0
1392,0.0
1393,0.0
1394,0.31373456121343085
1395,0.0
1396,0.28505489341063817
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.41978013936968606
1402,0.0
1403,0.0
1404,0.5348182246282529
1405,0.0
1406,0.08226755318798976
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.14571588934303167
1413,0.0
1414,0.08226755318798976
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.37669505750636495
1422,0.10381009411965028
1423,0.1645351063759795
1424,0.0
1425,0.0
1426,0.2987077066237944
1427,0.10381009411965028
1428,0.10381009411965028
1429,0.12051978703465867
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.3603515421131519
1435,0.0
1436,0.2958815918318098
1437,0.0
1438,0.0
1439,0.25714779263424287
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.05190504705982514
1452,0.513669599144618
1453,0.13417260024781488
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.05190504705982514
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.3809752598117841
1467,0.0
1468,0.0
1469,0.3417927884871155
1470,0.0
1471,0.3377873870551911
1472,0.0
1473,0.0
1474,0.2618295141536057
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.28831119574430786
1480,0.44342646866393176
1481,0.0
1482,0.24680265956396927
1483,0.0
1484,0.0
1485,0.0
1486,0.26834520049562977
1487,0.0
1488,0.0
1489,0.0
1490,0.20762018823930056
1491,0.12051978703465867
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.3888649875302885
1498,0.0
1499,0.30783520060566366
1500,0.0
1501,0.0
1502,0.2204888774920153
1503,0.0
1504,0.5808404196051672
1505,0.0
1506,0.05190504705982514
1507,0.05190504705982514
1508,0.0
1509,0.0
1510,0.0
1511,0.28831119574430786
1512,0.0
1513,0.30143103052250714
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.49131066968953174
1519,0.0
1520,0.0
1521,0.5372659853315555
1522,0.0
1523,0.24103957406931734
1524,0.17242483409448384
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.14571588934303167
1530,0.0
1531,0.05190504705982514
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.23479569620717392
1539,0.0
1540,0.12051978703465867
1541,0.0
1542,0.0
1543,0.3603515421131519
1544,0.0
1545,0.10381009411965028
1546,0.13417260024781488
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.4568111234741738
1552,0.0
1553,0.2379826943674652
1554,0.0
1555,0.0
1556,0.2595252352991257
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.505104572259528
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.12051978703465867
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.2703969220989351
1584,0.05190504705982514
1585,0.0
1586,0.2762349282141341
1587,0.0
1588,0.28337205508526625
1589,0.0
1590,0.0
1591,0.05190504705982514
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.21215995113038547
1597,0.43005419207962464
1598,0.0
1599,0.4232762177146637
1600,0.0
1601,0.0
1602,0.0
1603,0.2703969220989351
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.05190504705982514
1609,0.08226755318798976
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.3271980363889523
1615,0.0
1616,0.23146700802544112
1617,0.0
1618,0.0
1619,0.13417260024781488
1620,0.0
1621,0.6060410992633378
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.12051978703465867
1628,0.08226755318798976
1629,0.0
1630,0.25469238728247356
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.43124472834836786
1636,0.0
1637,0.0
1638,0.5669758271805646
1639,0.0
1640,0.1645351063759795
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.10381009411965028
1647,0.0
1648,0.24680265956396927
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.2816505274518829
1656,0.08226755318798976
1657,0.05190504705982514
1658,0.0
1659,0.0
1660,0.3776675796689015
1661,0.0
1662,0.0
1663,0.18607764730764004
1664,0.0
1665,0.20762018823930056
1666,0.0
1667,0.0
1668,0.47622494932059606
1669,0.0
1670,0.31597004525003575
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.545046691926185
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.18607764730764004
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,0.3192029136439146
1701,0.0
1702,0.0
1703,0.2723939245518404
1704,0.0
1705,0.32624409795997433
1706,0.0
1707,0.0
1708,0.2703969220989351
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.17242483409448384
1714,0.3858947280277886
1715,0.0
1716,0.3386057903268242
1717,0.0
1718,0.0
1719,0.0
1720,0.3252778503086477
1721,0.0
1722,0.0
1723,0.0
1724,0.05190504705982514
1725,0.13417260024781488
1726,0.2816505274518829
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.34409706734159545
1732,0.0
1733,0.26834520049562977
1734,0.0
1735,0.05190504705982514
1736,0.19207149771215948
1737,0.0
1738,0.6000644114290429
1739,0.0
1740,0.0
1741,0.17242483409448384
1742,0.0
1743,0.0
1744,0.10381009411965028
1745,0.1557151411794754
1746,0.0
1747,0.2762349282141341
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.44302387009206956
1753,0.0
1754,0.0
1755,0.5494617129168707
1756,0.0
1757,0.05190504705982514
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.08226755318798976
1764,0.0
1765,0.1557151411794754
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.24680265956396927
1773,0.0
1774,0.08226755318798976
1775,0.0
1776,0.0
1777,0.23479569620717392
1778,0.0
